Running MM-BLOCK 1 instance
MM_INPLACE,10,2048,57665.1,121.639,88.9405,210.579
MM_INPLACE,10,2048,55400.2,120.652,91.0868,211.739
MM_INPLACE,10,2048,62459.5,127.468,98.431,225.898
MM_INPLACE,10,2048,63128.6,126.935,95.6498,222.585
MM_INPLACE,10,2048,64669.1,129.942,99.201,229.143
MM_INPLACE,10,2048,71162.1,131.793,91.6316,223.425
MM_INPLACE,10,2048,55616.1,117.727,92.672,210.399
MM_INPLACE,10,2048,56893.9,118.321,88.6292,206.95
MM_INPLACE,10,2048,63334,124.6,96.8745,221.475
MM_INPLACE,10,2048,63537.7,128.389,93.8803,222.269
MM_INPLACE,10,2048,65176.1,124.252,97.1244,221.377
MM_INPLACE,10,2048,70797.8,131.625,92.5819,224.207



Running MM-SCAN 1 instance
MM_SCAN,10,2048,30382.8,288.887,320.614,609.501
MM_SCAN,10,2048,29599.4,285.282,312.951,598.233
MM_SCAN,10,2048,29199.3,275.247,305.619,580.866
Running MM-SCAN 2 instances
MM_SCAN,10,2048,36625.2,279.024,351.67,630.694
MM_SCAN,10,2048,38395.4,279.306,356.205,635.511
MM_SCAN,10,2048,38742.6,272.515,364.61,637.125
MM_SCAN,10,2048,39701.6,279.851,355.762,635.613
MM_SCAN,10,2048,35345.7,274.149,347.046,621.195
MM_SCAN,10,2048,37100.6,282.403,356.647,639.05
Running MM-SCAN 3 instances
MM_SCAN,10,2048,52315.2,260.973,323.379,584.352
MM_SCAN,10,2048,54518.5,269.341,332.3,601.641
MM_SCAN,10,2048,59130.2,266.412,305.242,571.654
MM_SCAN,10,2048,51056.7,260.219,308.417,568.635
MM_SCAN,10,2048,56191,270.537,318.132,588.669
MM_SCAN,10,2048,59666.6,262.173,316.699,578.871
MM_SCAN,10,2048,53855.8,269.988,325.886,595.874
MM_SCAN,10,2048,55640.2,265.036,328.45,593.486
MM_SCAN,10,2048,60229.9,263.586,320.483,584.069
Running MM-SCAN 4 instances
MM_SCAN,10,2048,77643.3,253.69,281.793,535.482
MM_SCAN,10,2048,82242.9,263.414,284.443,547.856
MM_SCAN,10,2048,84551.5,269.857,287.236,557.093
MM_SCAN,10,2048,86646.1,270.168,289.792,559.96
MM_SCAN,10,2048,73260.5,258.445,276.525,534.97
MM_SCAN,10,2048,79785.2,260.399,278.008,538.407
MM_SCAN,10,2048,80759.1,265.654,278.737,544.391
MM_SCAN,10,2048,83238.3,270.344,276.505,546.849
MM_SCAN,10,2048,79161.8,262.238,281.121,543.359
MM_SCAN,10,2048,82065.3,266.781,279.671,546.451
MM_SCAN,10,2048,82699.1,267.293,279.052,546.345
MM_SCAN,10,2048,84288.9,270.807,284.983,555.79
Running MM-SCAN 5 instances
MM_SCAN,10,2048,92822.3,251.15,265.417,516.567
MM_SCAN,10,2048,102516,259.793,276.627,536.42
MM_SCAN,10,2048,105216,258.744,270.844,529.588
MM_SCAN,10,2048,107612,266.318,281.805,548.123
MM_SCAN,10,2048,110692,252.707,262.582,515.289
MM_SCAN,10,2048,91130.9,254.448,263.348,517.796
MM_SCAN,10,2048,98415.6,252.318,268.206,520.524
MM_SCAN,10,2048,103116,260.481,271.487,531.968
MM_SCAN,10,2048,104915,270.045,271.872,541.917
MM_SCAN,10,2048,106779,270.77,272.511,543.281
MM_SCAN,10,2048,98923.9,252.74,261.546,514.286
MM_SCAN,10,2048,102061,253.174,264.63,517.804
MM_SCAN,10,2048,105504,262.312,268.714,531.026
MM_SCAN,10,2048,105442,263.131,272.155,535.286
MM_SCAN,10,2048,110084,249.496,264.081,513.577
Running MM-SCAN 6 instances
MM_SCAN,10,2048,93005.7,234.611,254.743,489.353
MM_SCAN,10,2048,99863,237.072,257.585,494.658
MM_SCAN,10,2048,106783,243.978,260.542,504.521
MM_SCAN,10,2048,116468,243.29,274.887,518.177
MM_SCAN,10,2048,120139,247.566,267.293,514.859
MM_SCAN,10,2048,124545,233.251,255.193,488.444
MM_SCAN,10,2048,92916.5,224.67,246.002,470.671
MM_SCAN,10,2048,98774,240.48,253.088,493.568
MM_SCAN,10,2048,108151,246.706,260.002,506.708
MM_SCAN,10,2048,114375,257.638,272.118,529.756
MM_SCAN,10,2048,119638,242.475,264.376,506.851
MM_SCAN,10,2048,124362,237.851,269.591,507.441
MM_SCAN,10,2048,93896.7,226.071,251.13,477.2
MM_SCAN,10,2048,100260,236.708,249.872,486.58
MM_SCAN,10,2048,113377,244.064,261.374,505.438
MM_SCAN,10,2048,114915,252.645,269.181,521.826
MM_SCAN,10,2048,121144,240.71,269.652,510.362
MM_SCAN,10,2048,127529,228.549,243.675,472.224
